index,435590.9:4554_4556,818.1357:3678_3680,28116.7:6251_6252,649756.3254:1284_1285;1289_1290,649756.3254:1290_1291,649756.3254:1287_1288,649756.3254:1280_1281,649756.3254:310_311,649756.3254:311_312,649756.3254:1264_1265,649756.3254:1265_1266,649756.3254:308_310;1261_1264,649756.3254:1268_1269,649756.3254:409_410;1066_1067,649756.3254:1294_1295,649756.3254:2491_2493,649756.3254:1266_1268,649756.3254:1269_1271,649756.3254:1558_1559,649756.3254:2844_2849,649756.3254:2808_2813,649756.3254:2593_2599;2601_2617,649756.3254:2592_2593,649756.3254:2599_2600,649756.3254:312_313,649756.3254:2466_2467;2467_2468,649756.3254:1291_1292,649756.3254:1217_1218;1429_1431,649756.3254:2546_2547,649756.3254:370_371;528_529,649756.3254:1953_1954,649756.3254:2379_2382,649756.3254:2657_2659,649756.3254:456_461,649756.3254:209_210;215_216,649756.3254:210_211,649756.3254:163_166;167_168,649756.3254:81_88,649756.3254:1292_1293,649756.3254:1295_1297,649756.3254:2801_2804;2804_2805,649756.3254:2722_2723,649756.3254:2882_2883,649756.3254:2932_2933,649756.3254:1281_1283,997890.6:4552_4553,46503.89:4241_4242,272559.17:1788_1789,272559.17:1789_1793,272559.17:1770_1773,272559.17:1350_1352,272559.17:1390_1392,272559.17:1392_1397,272559.17:1361_1368;1388_1390,272559.17:1371_1376,272559.17:1368_1371,272559.17:4782_4783;4783_4786,272559.17:4795_4798,272559.17:4790_4791,272559.17:4791_4793,272559.17:4793_4795,272559.17:2017_2025;2027_2033;2045_2072;2076_2079,272559.17:2073_2076,272559.17:2025_2027,272559.17:2036_2038,272559.17:2038_2039,272559.17:2042_2044,272559.17:2041_2042,449673.7:1313_1315,449673.7:684_686,537011.437:356_357,823.3647:737_738,214856.2506:2846_2848;2849_2851;2851_2853;2853_2854;2854_2856,214856.2506:1341_1343;1343_1345;1345_1346,214856.2506:630_633,214856.2506:1283_1286,214856.2506:1109_1110;1110_1111;3093_3095;3095_3097,214856.2506:1112_1113,214856.2506:420_421;421_423;423_425;425_430;447_448;607_611;984_989,214856.2506:1354_1356,214856.2506:665_666;666_667,214856.2506:634_637,214856.2506:650_652;663_665;668_669;674_675,214856.2506:638_639;639_641;641_642,214856.2506:652_654;654_659;660_662;662_663,214856.2506:605_607,214856.2506:599_601;601_603;603_605,214856.2506:2280_2281,214856.2506:1331_1332;1335_1336;2858_2860,214856.2506:2844_2845;2857_2858,214856.2506:2845_2846,214856.2506:1332_1335,214856.2506:431_433,214856.2506:433_435,214856.2506:732_734;734_736;736_737,214856.2506:737_738,214856.2506:1973_1976,214856.2506:2052_2054,214856.2506:2021_2030;2030_2039,214856.2506:2060_2062;2084_2086,214856.2506:1945_1946;1946_1960;1960_1969;1969_1973;1976_1985;1985_1994;1994_2003;2003_2012;2012_2021;2039_2048;2048_2052;2054_2060;2081_2084,214856.2506:2062_2066,214856.2506:2248_2251,214856.2506:2251_2255,214856.2506:2077_2079,214856.2506:2079_2080,214856.2506:2080_2081,997873.77:3335_3336,88431.1239:247_249;901_902;2436_2438;2438_2439,88431.1239:339_340;447_448;762_763;763_764;902_903;917_920;2400_2401;2432_2433;2433_2434;2439_2444;2446_2448;2649_2652;2877_2879,88431.1239:134_135;135_136;140_141,88431.1239:136_140;926_929;941_945;946_947;2652_2653,88431.1239:192_206;206_224;237_247;766_767;905_908;940_941;945_946;947_950;955_956;1875_1878;2416_2420,301302.3:3530_3531,536231.75:2200_2202,357276.1035:3570_3572;3572_3573,357276.1035:1417_1423,357276.1035:4246_4248;4248_4249,357276.1035:3565_3567;4086_4088;4088_4090,357276.1035:678_680;1519_1520;1520_1522;4249_4251,357276.1035:2165_2167;5295_5296;5296_5298;5610_5612,357276.1035:4947_4949;4949_4951;4956_4957;4957_4959;4964_4966,357276.1035:4966_4968;4968_4969,357276.1035:5079_5081;5081_5083;5138_5140,357276.1035:52_54;54_55;55_57;64_65;65_67;67_69,357276.1035:254_256;257_259;4892_4894,357276.1035:352_354,357276.1035:1432_1433,357276.1035:1433_1435,357276.1035:1424_1426,357276.1035:275_277;277_278,357276.1035:4731_4732;4732_4734;4734_4735;4735_4737;4739_4741,357276.1035:3569_3570,357276.1035:3467_3469;3469_3471,357276.1035:4888_4890,357276.1035:1230_1232,1150298.2613:2722_2724;2724_2726;2731_2732;2733_2734;2734_2735,1150298.2613:3580_3583;3583_3584,1150298.2613:3578_3579,1150298.2613:3579_3580,1150298.2613:2083_2085,1150298.2613:455_457,1150298.2613:718_719;719_721,1150298.2613:695_696,1150298.2613:2437_2438,1150298.2613:859_860,1150298.2613:860_862,1150298.2613:2119_2120,1150298.2613:3421_3422,1150298.2613:2343_2347;3412_3413,1150298.2613:1160_1161,1150298.2613:3187_3197,1150298.2613:3414_3416,1150298.2613:3416_3417,1150298.2613:3596_3597,1150298.2613:1439_1443,1150298.2613:1448_1449,1150298.2613:2341_2342,1150298.2613:1613_1615;1615_1616,1150298.2613:2162_2164,1150298.2613:2457_2458,1150298.2613:461_464;2438_2447;2513_2516,1150298.2613:2447_2448,1150298.2613:453_454,1150298.2613:621_623,1150298.2613:2747_2748;2748_2749,1150298.2613:390_398,1150298.2613:2027_2032,1150298.2613:2032_2041,1150298.2613:2342_2343,1150298.2613:698_699,1150298.2613:2448_2450,1150298.2613:2502_2503,1150298.2613:398_408,1150298.2613:422_423,1150298.2613:423_425;425_426,1150298.2613:411_415,1150298.2613:408_410;415_417,1150298.2613:417_418,1150298.2613:410_411,1150298.2613:1162_1175;1181_1185;2026_2027;2041_2046,1150298.2613:1175_1181,1150298.2613:2125_2126;2126_2128;2128_2130,1150298.2613:2501_2502;2507_2508,1150298.2613:2503_2504,1150298.2613:2504_2505,1150298.2613:2025_2026,1150298.2613:2476_2477;2480_2482,1150298.2613:2477_2480,1150298.2613:2482_2484,1150298.2613:2484_2485,1150298.2613:2497_2498,1150298.2613:2096_2098;2098_2101,1150298.2613:2090_2091,1150298.2613:13_14,1150298.2613:2130_2138,1150298.2613:2139_2140;2140_2141;2142_2143,1150298.2613:705_717,1150298.2613:2760_2761,1150298.2613:2761_2763,39488.252:2948_2949,39488.252:2952_2953,39488.252:1807_1808,39488.252:2942_2944;3415_3416,39488.252:3413_3414,39488.252:3414_3415,39488.252:2936_2937,39488.252:2944_2945,39488.252:2945_2948,39488.252:1469_1473;3412_3413,39488.252:1468_1469,39488.252:1473_1475,39488.252:1475_1476,39488.252:2515_2516,39488.252:2516_2521,39488.252:3402_3404,39488.252:3410_3412,39488.252:2556_2557;3418_3420,39488.252:2551_2556,39488.252:2636_2637,39488.252:1467_1468,39488.252:2627_2632;2635_2636,39488.252:2585_2593,39488.252:2625_2627,39488.252:2475_2483,39488.252:2919_2921,39488.252:3417_3418,39488.252:2139_2140,39488.252:2140_2141,39488.252:2141_2142,39488.252:3451_3453,39488.252:3449_3451;3455_3456,39488.252:2928_2929,39488.252:2935_2936,39488.252:3453_3455,39488.252:1985_1986,39488.252:2930_2933,39488.252:1988_1989,39488.252:2924_2927,39488.252:2109_2111,39488.252:2937_2938,39488.252:2923_2924,39488.252:2938_2939,39488.252:2112_2113,39488.252:1984_1985,39488.252:1987_1988,39488.252:292_293,39488.252:2610_2611;2619_2622,39488.252:2557_2559;2561_2566;2597_2600;2608_2610;2611_2615;2633_2635,39488.252:2101_2102,39488.252:1494_1495;2132_2133;2137_2139,39488.252:3416_3417,39488.252:2159_2160,39488.252:2510_2511,39488.252:1986_1987,39488.252:2133_2137;2922_2923,39488.252:2934_2935,39488.252:2939_2942,39488.252:1495_1496;2123_2125;2949_2952,39488.252:1476_1479,39488.252:1479_1480,45851.820:461_466;1583_1586,45851.820:43_44;1700_1701;2196_2201;2201_2204
SRR6456143,-3.569566070316759,-1.9378245446416769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.2019230236091354,-6.249377576443424,-2.9572529631950757,-2.5058011486143035,3.724217492458116,-4.9696959115023835,25.330599981030325,27.36713526872077,-6.000280263437412,-5.684319401496205,-5.320398482728219,-0.3593619030511087,1.542660688517432,-0.7275732106362832,7.009252678844816,6.531082266512715,29.656396691423364,31.240232290208095,-2.466627989945334,35.16811712206772,3.813521630386896,11.702643221355377,-4.1963428217466925,0.4915883767106403,-1.5948740304938376,,4.346220332906692,64.20291840552939,69.96505262474433,497.7929345212864,67.15506361438693,68.97841305189615,58.28520877499693,71.33039470577198,6.735106247873901,62.41847965638586,124.17746802474328,71.70929916602842,71.03736717499129,71.28072002649822,54.39335314098271,63.12330331748088,52.62271642086695,65.29731357055289,71.66041235824004,63.47141672550849,262.42594529609295,5.646709030696612,6.331722066585392,9.783074101547738,0.4960344692966423,-1.5361153983328673,-1.266009869735339,3.5869458076084273,-0.4192017986659635,1.4826399372378305,-1.6486598048888188,27.30220849280135,57.91039221888008,3.844899262124734,122.27637501630392,18.342145602187877,-1.631659043573052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456144,-1.5035225084013073,,-1.6881726243563815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3765331318635936,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6911464316128535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.704773769333968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456145,-1.6909119799682193,-1.770835612452588,7.134838708792428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3614937115269747,,,,,,,,,,,,,,,,,,,,,,,,,-1.283124987436094,3.528496234701703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456146,-1.2149983284862182,9.062403093528143,-0.5968898107527414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4241734016095136,,-6.05984828305026,-6.933578317148281,1.2759698344768506,-6.650920580989082,-6.7556929213998105,-6.120552776897124,-7.494230791655862,-7.231698625756124,1.2393869617970754,-0.9555851219527096,-0.5653680903394818,0.1174495936758694,-1.406974602369616,-6.790615850939286,-0.1019795887695413,-4.345598267315259,-6.5810723540485965,-4.276667927034565,-5.112770389670341,2.5515833184199077,-1.2595208092364156,12.365404612199615,-0.3287160569351868,,-0.6674607149566416,-0.0250391046940972,11.005457107358335,57.359115762499414,12.629058836468516,5.084755620096191,0.9349130081242852,15.14150994692527,1.215039650933234,-0.4545796532607785,-0.4364217089356985,1.7407834877476962,2.3963443879092585,2.0484594056152265,8.31553918131002,4.327360222598455,0.5992919538802769,-2.2212976727300635,-1.9590770265553508,-1.7500554258277818,4.2773987231317045,-1.9590770265553508,-1.9590770265553508,3.933630953915584,1.4047824840658971,2.055124215932301,-0.8001097549495265,15.29928058771542,8.453344504872037,19.435764109404452,11.672312580206752,141.72614090967676,243.75459570722887,12.576642696142097,90.63600586584904,0.6261752151317284,-1.6154033279775453,,,,,,-1.7952078638759736,,-4.661624805892852,6.4750099882949295,-3.0123558029571473,3.5218989744573888,0.1727853794800604,2.9817558031267164,1.110481954145628,0.928252872397642,14.548500061162878,1.378670168633285,4.488744509099136,1.1163646348782617,-4.9433386110062045,-3.977679403689331,-5.301536741714943,-1.578427332288086,-1.1701710370597866,-4.935508265259619,-4.650545182878732,-5.297231449999778,-5.318483408451595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456147,-3.4922263441275936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.84798113164396,19.319767325284012,,,,,,,,,,,,,,,,,,,,,,,,-1.1105319542336072,-1.89411314704115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7299111906350324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456148,-1.645242350532658,-0.2106750527463614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4989751122683663,0.8659624003076376,,,,,,,,,,,,,,,,,,,,,,-0.171255875936845,0.7368865392998937,,7.31330753519529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7263463575833415,,,,,,-1.5379844852235582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456149,-1.8045582627682812,-4.312171026574836,-1.1119230860968292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9341184062370351,1.5035972447397683,,,,,,,,,,,,,,,,,,,,,,-1.8479545207764216,-1.8333816877668871,,-1.4846647129409325,-1.1105299948511738,2.693126786672336,20.64805714169796,4.241314647549569,0.8718235308174047,1.5482591924281195,1.391967627821776,3.166771411487769,-1.7230837761464328,-0.8789103590135184,-1.0086414546847269,0.6927745175836787,-1.1859273317325871,-1.0472535992661471,0.1256072667292572,1.4741363387417397,-1.9048898223984312,-1.7230837761464328,-1.564900662399835,-1.814865467740104,2.4113590420873283,18.944220707573734,-1.182752536744401,-1.4166549550270753,-0.3283485221329864,22.805576172979237,41.599810326271594,19.0657954184456,63.923946373900634,7.600296277584048,15.913225415198758,34.61268903966412,15.415179217832264,44.379903430626115,22.378443649603984,,,,,,,-0.8550106472999982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456150,-1.893498429340048,-1.7997493271937235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3857658833276335,,-1.1338904903079787,-0.7212402420023484,-0.296093269132921,-5.642893375005136,-5.613196163145237,-5.80417209598905,-6.054687687493116,-5.965798689751923,-5.83843360453033,-1.0476502341238954,0.4376839397730145,0.3146317041993719,1.8382116742064656,-3.948545664376993,-1.0417529416757532,6.614229435799964,7.409031237420556,0.1183657258860773,-5.401898842175311,-4.931300292109971,-5.401898842175311,,,,-1.0991716811056438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456151,-1.724273076825833,-1.9010580576731904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031572747045876,-2.042462440136757,,,,,,,,,,,,,,,,,,,,,,,,,-0.2132062648584035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8239206224717206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456152,-1.5769798085664724,,-1.239335814245731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.482748086859504,-1.8929908464244805,,,,,,,,,,,,,,,,,,,,,,,,,,-3.50528429460636,5.34953928896222,19.21971774516501,12.298965389128298,-2.028549083542368,-1.7255660159457773,3.0984438814344823,4.452647835278716,-1.9689068699685903,-0.558546096968339,-2.2458136977324084,-1.0856007552936886,-2.4030291344101538,-1.734543559558105,0.2527293654530525,-1.7255660159457773,-2.227897662601982,-1.9689068699685903,-1.7255660159457773,1.179841935590645,-1.0988255511724587,-0.3283636984796757,-1.3880935353843395,-1.6408589081718166,25.021531401609707,-1.7460844376614126,14.865583393256324,5.65228834074642,24.60046654162149,6.728748542428956,10.888575098561574,18.515175710883895,2.5020699843311,12.998125196130289,3.533966093619367,-1.1379453806137996,,,,,,,,-1.3557714485452286,29.438117059821984,5.088900914854126,5.587108192101295,2.040146219721616,2.419269408532985,1.2786888811887631,-0.7984278295681557,13.679884952018504,1.3987770653902574,1.0167455027882817,-0.214916165495362,-1.8195839783083456,-1.9563144264360053,2.366061369190511,7.092197917669654,-2.1331590861114025,4.704453600035343,-0.616561808914872,7.242001679454251,4.109538642599107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456153,-1.7246240544831053,-1.6095590857422684,-1.4971195849731267,1.4052232554813162,2.7841021293936365,0.9633225896873546,-1.032795608438774,-1.0304902658813844,-0.6300601121423237,0.3870644890413516,1.0501335604899278,-1.833314200563766,1.1021027754651054,-1.7279834331252504,-1.5543443627681923,-0.7526244240832503,2.1352918818813107,0.409851372043405,0.0733672042431658,3.0275216747647833,0.7453815384063224,-3.826795366314307,-1.5820460248808903,-1.5820460248808903,-0.7961363507478385,2.001622485509983,-1.1017679094710149,1.0126945681593822,0.0879539651236059,4.51447125996696,0.4881445284503475,-1.7588855026358785,-1.588653810161388,-1.7806482947788953,-0.0791622511732978,-1.5820460248808903,-1.5356091273304755,-2.896405170506438,-1.315481237888111,-1.4754723328424293,-1.8985514586119865,-1.5820460248808903,-1.494722727754996,0.8630062946441602,0.9890880920631784,-1.3972047574460689,,,,,,,,,,,,,,,,,,,,,,,-1.591640238344157,-1.0443078231365703,,-0.9700049050967644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9473949922476133,,,,,,-1.5211895126880035,-1.5903060931299835,1.6512310617909298,38.10680485638835,0.0277459282914196,1.889137525792788,3.373872232157982,2.4690506594167676,4.455654522965114,3.721027864351497,7.02019097625085,3.8685322630935706,5.33993542865554,3.096035928618608,-1.8793669183560284,-2.000384405682139,1.0176485943338365,-2.0356116849837553,-4.092022867187185,-0.126579712927569,-2.133297229755564,0.2681568344289467,1.044466918137467,20.821937411942688,3.6597375153555887,2.3914151006760456,1.2236265672079043,4.5370759339935915,2.7196620695431717,1.4295944966720897,1.0446309601347568,2.619204818803835,3.812944809115473,3.34919115186568,1.9718514847640292,-0.567714250650306,10.307435974524482,-0.971142292802847,62.08365571862682,10.537547927302196,4.550189507384137,0.6625309759432296,1.9104094042104864,0.1563339740228004,0.6891055825078068,1.1412552146598942,5.430876631151599,0.8574204701459848,4.999745854046983,2.542788628190353,0.5969970554812398,0.5987116754988182,0.1219691319375596,3.645387942023965,4.801283047464547,3.205352461498596,0.9177930740369716,-0.0694848673504578,0.3560223099370363,1.5712929159875149,15.09874908670638,1.7336219842962886,2.0639777183846393,6.333296896208865,6.6673425271523605,4.269617336872919,8.01007562390375,32.82799571295809,2.7233483144330166,1.7993639432847033,2.0866876014181317,1.4191836975382104,3.65556446075132,4.947850632927168,10.772018961248502,5.356159791091266,0.2340149573212957,4.472260662461795,-0.1225041852701957,4.459020669898999,-0.7578187347503679,3.5590135011229265,10.359441256325,-0.9775623165703792,1.884244651917138,3.2617105662554113,36.01487714194957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456154,-1.569375523217974,-0.2154565431514984,-1.256922433111356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9628903818329972,-5.326917483189421,-4.847774800904742,15.889561996383604,-1.51398162965364,-3.709443641488477,-2.3293745948279865,-3.2066254783594057,0.2537260179477184,-5.0673252969031815,-4.822601852427469,-1.847930724144519,-2.0068113026253753,-1.5429462990780594,8.241656625134487,-4.782230893167879,-1.965120347776241,-1.7742539670320634,1.2168653509030454,4.123083055786291,-1.9628903818329972,4.9156624787747,-1.745148175618256,,-1.2828432144673776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7440721285646594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.41439709594903,5.516607227167276,2.6045772174631803,-0.4830830782654763,20.264663125998062,14.158753730955398,4.369529917944825,3.855691713223392,0.635219263137341,3.732593697243222,7.1348070660509215,-1.067286975191574,0.9615525092438352,20.591080400365776,6.702552252993592,106.99476552749884,2.3546431837849817,5.543266301274938,0.6186309687195579,3.4726510497830803,5.872711495814655,4.831800907388913,-1.6630126022711005,2.594652647514239,10.81106374018572,33.68076641336226,18.66198018427691,23.245598372847564,4.228567434249315,5.728958434054343,1.1192437841098222,8.573993989587665,13.931311547471868,11.300183948435922,-0.6064584346312974,5.562018559428875,11.803726474024428,15.76546515159465,4.340761822255667,5.869532744656501,3.743395344651,10.873037945216256,8.916569625118377,2.7517380389906205,2.268903355707161,2.137600536711979,-1.1246076936794454,8.234963197608481,13.596216003288609,10.889161135929903,4.179931347225044,10.90656363195312,1.3980964693581992,1.986256539667042,2.106728417691341,3.562212624520892,3.5242941395984166,0.7491347317184581,-0.2237323222570084,14.874417824056303,-0.1580656550012667,13.401415678357113,6.268577194552747,-1.1362743904652186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456155,-1.6653257861818878,-4.000829277793729,0.3634041262753378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.445497221229663,-1.4202145730540363,,,,,,,,,,,,,,,,,,,,,,-1.7133078210493182,-1.7272678670951915,,-1.4648495318945958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2114142812377161,,,,,,0.5646310483626524,-1.6860248973220606,,,,,,,,,,,,,,,,,,,,,,6.3536697062478025,4.89369461722031,1.776303318739763,-0.9517648477335612,-0.6761422268015489,0.8629510741200078,1.1199249335764607,0.8409270470611778,16.41001337126354,0.2173958206682026,0.985100356829956,1.1282582959623826,1.7762718921007208,4.703520176714593,-1.1846054230084886,78.0461422135003,5.319863424974277,3.791309588711676,0.3951693683149353,1.763365250518915,0.1394518048454608,0.6071158997819113,0.5042910371970414,1.678730361823127,1.8542201529457791,1.7850574336304823,-0.7995166472760618,1.7762744460013495,-0.2389334362923282,0.6314284427744399,5.025173621791988,4.607352111052427,1.600293595137025,2.361665269945227,1.0702471689862836,-1.3813649765397935,1.0747771927429135,11.870470162325308,2.710362804408294,8.239408765382741,11.09617355754366,17.106618528308577,15.478430553970004,15.13950624389408,-0.3101303053037605,0.9578041042782665,-0.3387289221783222,21.986095838013288,14.646357387617275,5.546441762972894,1.9562754401408704,47.72868120301446,55.56887682202002,4.265329221332826,5.476252776554313,1.5729234872532984,41.07038239607052,4.504316690918999,0.4512278681364278,2.240415754604558,-1.706394317983601,1.8395023951888303,0.9601443437055174,-1.397495839942703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456156,-3.5533569108871297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4417398287602583,-2.69299456317397,,,,,,,,,,,,,,,,,,,,,,-1.1689420368343253,-1.7468913845156218,-1.1886130574417884,5.688871311518254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9524639970113588,,,,,,,-1.7166353890592123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456157,-1.7811898358908267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.438027929519126,-0.9136653467567472,,,,,,,,,,,,,,,,,,,,,,0.8329608120461728,-1.8006662813139145,,40.980219120609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011640451218318,,,,,,6.046193748235897,14.236271261344674,,,,,,,,,,,,,,,,,,,,,,9.594677549537217,8.110181364472254,2.3491710377880115,0.6610405668938373,1.9900819783733965,13.08766071557183,2.6540455568463157,-0.2827878462079357,8.164840283516256,13.006994437549656,18.548411210609093,5.618174927342962,1.292314333409055,23.495058119694725,11.044704795446192,156.95955221788165,23.25318253994251,15.218523086531668,3.605214043957599,9.538811933170548,0.0462492634710837,2.9710100524632286,1.2785245061645525,15.73355614714917,3.6170642958897026,42.86245947839112,5.398880022444426,10.901613210865204,1.6061960015126984,3.2943557842694706,31.354794301439146,19.421991833776865,16.215589566846496,15.048050237518858,0.2523541740727074,-1.3807263330389783,12.204887991388508,23.65493520652139,6.981692237687439,9.431898121325547,9.447949123543784,6.4941592985543215,2.5182115684377764,-0.7217489987956128,65.9547006914759,61.522877064378775,2.9090235804167257,8.68982096139953,16.547478473156605,16.52865559432303,9.941850344936505,24.051921619174173,6.288982394437983,4.689270110150444,2.332530508990256,-0.3380516482234967,15.848488629955105,4.849882090242902,10.831764478267852,20.173115766152893,3.880029803698883,8.724144404156608,1.347103849659535,28.71776061004953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6456158,-1.5882372023188749,,-0.4296605490229304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3245432125547263,-2.0655166572864765,-1.494354560976555,-4.215381104174887,0.7755202213497583,-3.609884013827154,-3.609884013827154,-2.454751634513993,-4.823999524563836,-4.3474393013502795,-2.3594273550101637,-4.215381104174887,-3.9041739626577394,-1.2809639125982497,-1.0628267575613033,-3.329950838580272,8.085971319698242,2.5928811351815972,-3.35812942061771,-2.853654540449956,0.1453117604156803,1.7417394918425102,4.373924905058813,-0.1613443430123242,3.086523628017566,-0.3323305667644441,-1.7562131361107962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4088977613013934,,,,,,-0.3143105012142526,-1.92515957735447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
